Feat_group	feats	1	2	3	4	5	6	7	8	9	10	11	12
VerbPredicate	verb_edges_dist_3	-0.0008918940175	-0.006259363857	-0.008532967134	-0.01128182049	0.001465637605	0.003363081396	0.00130184592	-0.0007367758971	0.001200042449	-0.00408357773	-0.01093353595	0.001716639997
VerbPredicate	verb_edges_dist_4	0.004067568054	-0.00459406152	-0.00758639522	-0.01238536107	-0.01211058454	-0.00433166591	-0.0102123287	0.0001205090216	0.0006063373839	-0.001327702849	-0.01219846047	-0.02228249328
VerbPredicate	verbal_head_per_sent	0.2529762597	0.2406337871	0.2377658711	0.2435439365	0.2392302762	0.2428158496	0.2471304084	0.2396364273	0.235776642	0.2397487343	0.2311674273	0.2227269738
VerbPredicate	verbal_root_perc	-0.003013688868	0.01891986654	0.006722918431	0.008418152625	0.009643228025	0.009508029841	-0.0006375487978	-0.007105853766	-0.01536470922	-0.01155297951	-0.002378448234	-0.006945488911
VerbInflection	verbs_form_dist_Fin	-0.01632639355	-0.007285437761	-0.01017339726	-0.007559210717	-0.01471708445	-0.01289435906	-0.02385374147	-0.01001467321	-0.01179502002	-0.01014799369	-0.004311617273	0.009603125391
VerbInflection	verbs_form_dist_Inf	0.01884672058	0.01101563351	0.01329165033	0.01948319983	0.02006567986	0.01745283042	0.00382664668	-0.001562341119	0.005338099057	0.01127986054	0.0162990283	0.01113513087
VerbInflection	verbs_form_dist_Part	-0.0003682283501	0.008376084401	-0.01123811499	0.001050658302	-0.003964148923	-0.0005253224935	0.0007583646432	-0.006926278212	-0.00396319794	-0.01018588477	-0.001156236447	0.009619296056
VerbInflection	verbs_mood_dist_Ind	-0.01205861993	0.003778457817	-0.0005930353038	0.002786242932	-0.006528956769	-0.02045321666	-0.01857024518	-0.02345020955	-0.01981850752	-0.004986475716	-0.002419661583	-0.002797648544
VerbInflection	verbs_num_pers_dist_Sing+3	-0.01254550371	-0.0104635226	-0.003520969859	-0.01494994059	-0.003159103863	-0.006705211352	-0.004332881603	-0.01314535853	-0.01367105694	-0.006577585997	-0.01346472079	-0.0002378415648
VerbInflection	verbs_tense_dist_Past	0.00246836331	0.01004319057	-0.0009031420635	0.001890533974	0.004355285024	0.002706762628	0.01068685719	0.004911890531	0.007404289402	0.003274966868	-0.001142372604	-0.001503246677
VerbInflection	verbs_tense_dist_Pres	-0.0007967949594	-0.01053104681	-0.008124105421	-0.003797376028	0.0008122027783	-0.00513099993	-0.01092115772	-0.01864121116	-0.001039124503	-0.009815506692	-0.003226108098	-0.0003180174207
POS	xpos_dist_A	0.09476286211	0.08752343669	0.09012098009	0.1014887205	0.09541408811	0.104918366	0.0982737526	0.09385292639	0.08447713632	0.07763789599	0.06900461071	0.06580882528
POS	xpos_dist_B	0.1994868301	0.196279333	0.1957384221	0.1951274591	0.1949462752	0.1980735004	0.1996095367	0.197450153	0.1905063583	0.1936274336	0.1855161961	0.1778300223
POS	xpos_dist_CC	0.1390897158	0.1298056687	0.1317830394	0.1366771526	0.1324279243	0.1280004152	0.1301625182	0.1325809143	0.1277367205	0.1337950385	0.1239098744	0.1188303995
POS	xpos_dist_E	-0.004079438819	-0.007757570035	-0.002179288462	0.01170964581	-0.01293062359	-0.009240377097	-0.005022625642	-0.004405819878	0.007249504755	0.004312054902	0.008568037092	0.004588911462
POS	xpos_dist_FB	0.1989690781	0.1957570498	0.1935945075	0.1939936462	0.1943783408	0.1929415379	0.2014646669	0.1998455246	0.1932504653	0.1886400009	0.1952379445	0.1823592141
POS	xpos_dist_FF	0.08896334966	0.09684064781	0.08670885578	0.08713050191	0.0801444773	0.08056701528	0.08512630226	0.09377975847	0.08774759317	0.07605820103	0.06832319474	0.07394923282
POS	xpos_dist_FS	0.1703023034	0.1732064003	0.1763269219	0.1757003839	0.1738147507	0.1785896388	0.1756862474	0.177854521	0.1742382436	0.1694237453	0.1657814513	0.15749751
POS	xpos_dist_N	0.0720783133	0.07884084158	0.0841948849	0.08424298333	0.07533046875	0.06999947954	0.07208952026	0.06971027491	0.08115397829	0.07127240762	0.07083963377	0.06688037342
POS	xpos_dist_PC	0.1922408689	0.1957880671	0.1947541368	0.1933741954	0.1920823555	0.1956709437	0.1877339418	0.1978550918	0.1903028167	0.1857906555	0.1824957902	0.1722254349
POS	xpos_dist_RD	-0.006987727454	0.005375460743	0.002957587418	0.007222642534	0.02189095647	0.01789003706	0.01634647282	-0.006503591057	0.002736546635	0.004416043475	0.008611589217	0.01585828552
POS	xpos_dist_RI	0.1540051224	0.1562394786	0.152823424	0.1563133417	0.150373496	0.1543345391	0.1582349498	0.1579001043	0.1591855677	0.1549607569	0.1545605839	0.1471187881
POS	xpos_dist_S	0.07284290278	0.08100002469	0.0845254939	0.08319960276	0.08176338474	0.08255722047	0.07467257672	0.071401932	0.07214741056	0.07034186143	0.0649882977	0.06341246633
POS	xpos_dist_SP	0.1329357446	0.1320704471	0.1299333067	0.1317945948	0.1324126403	0.1298264073	0.12999778	0.1215905275	0.1242172489	0.1286803679	0.1232586925	0.132174859
POS	xpos_dist_V	0.07528408041	0.06399016742	0.06198969377	0.06985220663	0.07404075831	0.05852804429	0.06469744002	0.08025461182	0.08328966789	0.08619823106	0.07717358565	0.06505849965
POS	xpos_dist_VA	0.1520190454	0.1520075415	0.1447167025	0.1531277359	0.1523332751	0.1513674031	0.1430856332	0.1483270348	0.1522540973	0.1537579741	0.1413751999	0.1393318824
